code,short_name,academic_year,pdf_page,page_kind,table_index,section,title,context_heading,n_columns,n_rows,n_valued_rows,aligned
N31,翠中,113,18,detail_schedule,1,operating_detail,,業務費（延續上方業務費明細表）,4,16,16,True
N31,翠中,113,18,detail_schedule,2,material_detail,,4. 材料費,4,5,5,True
N31,翠中,113,19,detail_schedule,1,material_detail,,4. 材料費（上接前頁）,4,5,5,True
N31,翠中,113,19,detail_schedule,2,maintenance_detail,維護費及修繕購置費,5. 維護費及修繕購置費,4,5,4,True
N31,翠中,113,19,detail_schedule,3,maintenance_detail,,5. 維護費及修繕購置費,4,1,1,True
N31,翠中,113,20,note,1,maintenance_detail,,維護費,4,4,4,True
N31,翠中,113,20,note,2,maintenance_detail,,維護費,4,1,1,True
N31,翠中,113,20,note,3,unrouted,,6. 延長照顧服務收支,2,5,5,True
N31,翠中,113,20,note,4,other_income_expense,,7. 其他收入及其他支出,3,4,4,True
N31,翠中,113,21,detail_schedule,1,agency_passthrough,,(3) 代收代付收入及支出,3,4,4,True
N31,翠中,113,21,detail_schedule,2,project_subsidy,,(1) 專案補助收入及支出,3,8,8,True
N31,翠中,113,21,detail_schedule,3,project_subsidy,,(1) 專案補助收入及支出,3,7,7,True
N31,翠中,113,21,detail_schedule,4,agency_subsidy,,(2) 代收補助收入及支出,3,1,1,True
N31,翠中,113,21,detail_schedule,5,agency_subsidy,,(2) 代收補助收入及支出,3,3,3,True
N31,翠中,113,24,detail_schedule,1,income_by_function,收支餘絀表-功能別,附表一：收支餘絀表-功能別,1,17,14,True
N31,翠中,113,24,detail_schedule,2,income_by_function,,附表一：收支餘絀表-功能別,1,4,4,True
N31,翠中,113,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,5,30,30,True
N31,翠中,113,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,12,31,31,True
N31,翠中,113,27,detail_schedule,1,unrouted,,,12,32,31,True
N32,板橋員工子女,111,7,equity_change,1,equity_change,淨值變動表,,3,3,2,True
N32,板橋員工子女,111,8,cash_flow,1,cash_flow,現金流量表,,1,19,11,True
N32,板橋員工子女,111,13,note,1,cash_detail,,(一) 現金及銀行存款,1,3,3,True
N32,板橋員工子女,111,13,note,2,severance_reserve,,1. 資遣費準備,1,3,2,True
N32,板橋員工子女,111,13,note,3,severance_reserve,,1. 資遣費準備,1,1,0,True
N32,板橋員工子女,111,13,note,4,development_reserve,,2. 業務發展準備,1,3,2,True
N32,板橋員工子女,111,13,note,5,development_reserve,,2. 業務發展準備,1,1,1,True
N32,板橋員工子女,111,14,detail_schedule,1,property,購置財產,(三) 營運資產,4,1,1,True
N32,板橋員工子女,111,14,detail_schedule,2,unrouted,,(四) 收支明細表 1. 教保費收入,1,10,8,True
N32,板橋員工子女,111,14,detail_schedule,3,personnel_detail,,(四) 收支明細表 2. 人事費,4,12,12,True
N32,板橋員工子女,111,15,detail_schedule,1,operating_detail,,3.　業務費,4,14,14,True
N32,板橋員工子女,111,15,detail_schedule,2,material_detail,,4.　材料費,4,5,5,True
N32,板橋員工子女,111,16,detail_schedule,1,maintenance_detail,,5.　維護費,4,4,4,True
N32,板橋員工子女,111,16,detail_schedule,2,other_income_expense,,6.　其他收入及其他支出,3,4,4,True
N32,板橋員工子女,111,20,detail_schedule,1,income_by_function,收支餘絀表-功能別,附表一：收支餘絀表-功能別,1,17,13,True
N32,板橋員工子女,111,20,detail_schedule,2,income_by_function,,附表一：收支餘絀表-功能別,2,4,4,True
N32,板橋員工子女,111,21,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,4,28,28,True
N32,板橋員工子女,111,22,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,4,33,33,True
N32,板橋員工子女,111,23,detail_schedule,1,unrouted,,,4,26,25,True
N32,板橋員工子女,112,8,equity_change,1,equity_change,淨值變動表,,3,6,5,True
N32,板橋員工子女,112,9,cash_flow,1,cash_flow,現金流量表,,2,19,12,True
N32,板橋員工子女,112,14,note,1,cash_detail,,(一) 現金及銀行存款,2,3,3,True
N32,板橋員工子女,112,14,note,2,severance_reserve,,1. 資遣費準備,2,3,3,True
N32,板橋員工子女,112,14,note,3,severance_reserve,,1. 資遣費準備,2,1,1,True
N32,板橋員工子女,112,15,note,1,development_reserve,,2. 業務發展準備,2,3,3,True
N32,板橋員工子女,112,15,note,2,development_reserve,,2. 業務發展準備,2,1,1,True
N32,板橋員工子女,112,15,note,3,property,,1. 購置財產,4,1,1,True
N32,板橋員工子女,112,15,note,4,property,,1. 購置財產,4,1,1,True
N32,板橋員工子女,112,15,note,5,unrouted,,1. 教保費收入,2,10,8,True
N32,板橋員工子女,112,16,detail_schedule,1,personnel_detail,,2. 人事費,4,12,12,True
N32,板橋員工子女,112,16,detail_schedule,2,personnel_detail,,2. 人事費,4,12,12,True
N32,板橋員工子女,112,17,detail_schedule,1,operating_detail,,3. 業務費,4,14,14,True
N32,板橋員工子女,112,17,detail_schedule,2,operating_detail,,3. 業務費,4,14,14,True
N32,板橋員工子女,112,18,note,1,material_detail,,4. 材料費,4,5,5,True
N32,板橋員工子女,112,18,note,2,material_detail,,4. 材料費,4,5,5,True
N32,板橋員工子女,112,19,note,1,maintenance_detail,維護費,5. 維護費,4,4,4,True
N32,板橋員工子女,112,19,note,2,maintenance_detail,維護費,5. 維護費,4,4,4,True
N32,板橋員工子女,112,19,note,3,unrouted,,6. 延長照顧服務收支,2,5,3,True
N32,板橋員工子女,112,19,note,4,other_income_expense,,7. 其他收入及其他支出,3,4,4,True
N32,板橋員工子女,112,20,detail_schedule,1,unrouted,,,3,4,4,True
N32,板橋員工子女,112,20,detail_schedule,2,project_subsidy,,(1)　專案補助收入及支出,3,6,6,True
N32,板橋員工子女,112,20,detail_schedule,3,project_subsidy,,(1)　專案補助收入及支出,3,7,7,True
N32,板橋員工子女,112,20,detail_schedule,4,agency_subsidy,,(2)　代收補助收入及支出,3,1,1,True
N32,板橋員工子女,112,20,detail_schedule,5,agency_subsidy,,(2)　代收補助收入及支出,3,3,3,True
N32,板橋員工子女,112,20,detail_schedule,6,agency_passthrough,,(3)　代收代付收入及支出,3,1,1,True
N32,板橋員工子女,112,23,detail_schedule,1,income_by_function,收支餘絀表－功能別,附表一：收支餘絀表-功能別,1,17,13,True
N32,板橋員工子女,112,23,detail_schedule,2,income_by_function,,附表一：收支餘絀表-功能別,2,4,4,True
N32,板橋員工子女,112,24,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,4,28,28,True
N32,板橋員工子女,112,25,detail_schedule,1,unrouted,各學年收支預算決算比較表,附表三：各學年收支預算決算比較表,8,29,29,True
N32,板橋員工子女,112,26,detail_schedule,1,unrouted,,,8,30,29,True
N32,板橋員工子女,113,8,equity_change,1,equity_change,淨值變動表,,3,7,7,True
N32,板橋員工子女,113,9,cash_flow,1,cash_flow,現金流量表,,2,20,13,True
N32,板橋員工子女,113,14,note,1,cash_detail,,(一) 現金及銀行存款,2,3,3,True
N32,板橋員工子女,113,14,note,2,severance_reserve,,1. 資遣費準備,2,3,3,True
N32,板橋員工子女,113,14,note,3,severance_reserve,,1. 資遣費準備,2,1,1,True
N32,板橋員工子女,113,15,note,1,development_reserve,,2. 業務發展準備,2,3,3,True
N32,板橋員工子女,113,15,note,2,development_reserve,,2. 業務發展準備,2,1,1,True
N32,板橋員工子女,113,15,note,3,property,,1. 購置財產,4,1,1,True
N32,板橋員工子女,113,15,note,4,property,,1. 購置財產,4,1,1,True
N32,板橋員工子女,113,15,note,5,unrouted,,1. 教保費收入,2,11,9,True
N32,板橋員工子女,113,16,detail_schedule,1,personnel_detail,,1. 人事費,4,12,12,True
N32,板橋員工子女,113,16,detail_schedule,2,personnel_detail,,1. 人事費,4,12,12,True
N32,板橋員工子女,113,17,detail_schedule,1,operating_detail,,2. 業務費,4,14,14,True
N32,板橋員工子女,113,17,detail_schedule,2,operating_detail,,2. 業務費,4,14,14,True
N32,板橋員工子女,113,18,detail_schedule,1,material_detail,,3. 材料費,4,5,5,True
N32,板橋員工子女,113,18,detail_schedule,2,material_detail,,3. 材料費,4,5,5,True
N32,板橋員工子女,113,19,note,1,maintenance_detail,,4. 維護費及修繕購置費,4,5,4,True
N32,板橋員工子女,113,19,note,2,maintenance_detail,,4. 維護費及修繕購置費,4,1,1,True
N32,板橋員工子女,113,19,note,3,maintenance_detail,,4. 維護費及修繕購置費,4,5,4,True
N32,板橋員工子女,113,19,note,4,maintenance_detail,,4. 維護費及修繕購置費,4,1,1,True
N32,板橋員工子女,113,19,note,5,unrouted,,5. 延長照顧服務收支,2,5,3,True
N32,板橋員工子女,113,20,detail_schedule,1,other_income_expense,,6. 其他收入及其他支出,3,4,4,True
N32,板橋員工子女,113,20,detail_schedule,2,other_income_expense,,6. 其他收入及其他支出,3,4,4,True
N32,板橋員工子女,113,20,detail_schedule,3,project_subsidy,,(1) 專案補助收入及支出,3,8,8,True
N32,板橋員工子女,113,20,detail_schedule,4,project_subsidy,,(1) 專案補助收入及支出,3,6,6,True
N32,板橋員工子女,113,20,detail_schedule,5,agency_subsidy,,(2) 代收補助收入及支出,3,1,1,True
N32,板橋員工子女,113,23,detail_schedule,1,income_by_function,收支餘絀表－功能別,附表一：收支餘絀表-功能別,1,17,13,True
N32,板橋員工子女,113,23,detail_schedule,2,income_by_function,,附表一：收支餘絀表-功能別,1,4,4,True
N32,板橋員工子女,113,24,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,4,28,28,True
N32,板橋員工子女,113,25,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,12,30,30,True
N32,板橋員工子女,113,26,detail_schedule,1,unrouted,,,12,30,29,True
N33,淡海,112,7,equity_change,1,equity_change,淨值變動表,,3,3,2,True
N33,淡海,112,8,cash_flow,1,cash_flow,現金流量表,,1,22,14,True
N33,淡海,112,13,note,1,cash_detail,,(一) 現金及銀行存款,1,3,3,True
N33,淡海,112,13,note,2,severance_reserve,,1. 資遣費準備,1,3,2,True
N33,淡海,112,13,note,3,severance_reserve,,1. 資遣費準備,1,1,1,True
N33,淡海,112,14,note,1,development_reserve,,2. 業務發展準備,1,3,2,True
N33,淡海,112,14,note,2,development_reserve,,2. 業務發展準備,1,1,1,True
N33,淡海,112,14,note,3,property,,"(三) 營運資產
1.代管財產",4,1,1,True
N33,淡海,112,14,note,4,property,,"(三) 營運資產
2.購置財產",4,1,1,True
